Meme ID,Language
29739737,en
29739775,en
29742973,en
29744037,es
29744511,vi
29745262,es
29745559,es
29746216,es
29746525,es
29748932,es
29748979,es
29749095,en
29749442,en
29751645,hr
29755651,en
29755918,en
29755933,en
29756039,en
29756324,en
29756432,so
29758249,en
29760406,en
29761962,it
29762087,it
29762237,it
29763045,es
29765436,en
29765783,es
29769492,es
29771261,en
29772719,en
29772737,en
29773712,Could Not Detect
29773892,en
29774423,Could Not Detect
29774433,Could Not Detect
29774443,Could Not Detect
29774454,Could Not Detect
29774467,Could Not Detect
29774480,Could Not Detect
29774486,Could Not Detect
29774495,Could Not Detect
29774510,Could Not Detect
29774524,Could Not Detect
29774531,Could Not Detect
29774540,Could Not Detect
29774549,Could Not Detect
29774559,Could Not Detect
29774567,Could Not Detect
29774592,so
29775912,en
29776508,tl
29778998,en
29779094,ru
29779382,ru
29779405,ru
29779938,ru
29780177,ru
29780423,ru
29781042,pt
29781420,en
29781441,en
29781450,en
29781480,en
29782165,ru
29782176,en
29782314,en
29783435,en
29783756,en
29784527,ru
29785174,ru
29785298,en
29785452,en
29785795,es
29786208,en
29786220,en
29786222,en
29786224,en
29786227,en
29786228,en
29788030,en
29789282,id
29790822,es
29790842,en
29794444,ru
29794953,es
29795285,es
29795308,es
29795332,es
29795408,es
29795673,af
29796276,es
29796383,ca
29797935,Could Not Detect
29802837,es
29804086,fr
29805214,fi
29805257,de
29805323,de
29806744,fr
29806789,fr
29807276,fr
29808304,en
29809117,en
29810821,en
29811200,en
29812794,en
29812979,hr
29816445,es
29816655,es
29816748,it
29817929,en
29818117,es
29818211,es
29818567,es
29818932,es
29819468,pt
29819487,ru
29819516,pt
29819547,pt
29819561,es
29821108,es
29824121,es
29825019,es
29825036,es
29825037,es
29825050,es
29825967,so
29826376,en
29826995,en
29828045,it
29828310,pt
29828330,ca
29828612,it
29828740,pt
29830567,en
29830595,en
29833758,en
29833798,es
29836083,es
29836190,en
29836499,so
29836788,es
29837005,da
29840424,es
29841691,id
29844828,es
29845427,en
29846528,Could Not Detect
29847647,en
29848438,en
29849742,es
29849910,mk
29850878,es
29850929,es
29851025,es
29851143,tl
29851758,en
29852390,ru
29853529,id
29853530,id
29853816,en
29855203,ru
29855413,en
29856374,so
29856397,no
29856499,so
29856571,en
29858111,ru
29858293,ru
29858374,ru
29859520,en
29859967,bg
29860826,ru
29861013,ru
29861029,ru
29861050,ru
29861816,ru
29862063,en
29862835,ru
29865596,en
29867175,ru
29869114,ru
29869569,it
29869786,ru
29869894,ru
29869915,en
29870303,pt
29871187,ru
29871303,bg
29871314,pt
29871436,es
29872423,ru
29874464,en
29874892,ru
29875304,ru
29875814,en
29876381,es
29876553,et
29876574,es
29876874,es
29877710,hu
29879731,en
29880979,es
29881377,sw
29881810,en
29882054,en
29882077,en
29882096,en
29883147,pt
29883292,es
29884637,es
29885355,so
29886786,fr
29887090,es
29887115,fr
29889898,es
29890000,en
29890296,it
29890601,pt
29891455,es
29891825,en
29893408,es
29893666,en
29893888,es
29895753,es
29897888,en
29897994,en
29898059,en
29898162,en
29898186,de
29899988,es
29900000,en
29900040,en
29902192,bg
29903104,ru
29905550,en
29905602,en
29905620,ru
29905916,ru
29906010,ru
29906034,en
29907964,fi
29908090,ru
29908354,ru
29908663,es
29908914,hu
29909539,ru
29910633,so
29910671,so
29911170,ru
29911431,ru
29911514,fr
29911810,en
29912992,en
29913128,ru
29913532,es
29913631,es
29914081,en
29914400,ru
29914989,ru
29915698,en
29916657,en
29916700,cy
29917363,en
29917721,es
29917768,en
29918045,it
29918096,cy
29918370,ru
29918672,sl
29918888,ru
29919721,es
29920791,ru
29921005,nl
29921210,en
29921818,ca
29921857,vi
29921889,vi
29922474,no
29922578,en
29922949,ru
29923065,uk
29923090,uk
29923229,bg
29925096,en
29925869,es
29926192,es
29928161,en
29928290,es
29928340,es
29930939,en
29931569,ru
29932106,en
29932123,ro
29932546,es
29935251,et
29935289,es
29935791,en
29935800,en
29935942,en
29936719,en
29937025,en
29937787,en
29937846,en
29938000,en
29938014,en
29938662,es
29938681,so
29938722,es
29938733,es
29938769,en
29938926,es
29939254,es
29940093,vi
29940376,es
29940406,es
29940962,sl
29940963,so
29942425,en
29942765,en
29943416,nl
29943635,es
29943735,es
29943743,es
29943763,en
29943771,es
29943811,es
29943955,en
29944971,en
29945511,en
29946143,en
29946358,es
29948296,ru
29948317,es
29948636,es
29948725,es
29948919,ru
29951267,es
29951422,uk
29951922,ru
29952725,ru
29952769,ru
29952829,ru
29952963,ru
29953599,de
29953824,es
29955200,en
29955685,ru
29955686,ru
29955698,ru
29956353,en
29956464,pt
29956764,en
29956772,en
29956783,en
29957990,en
29958235,es
29958238,en
29959799,ru
29960153,ru
29961371,ru
29961473,pl
29961667,uk
29963897,uk
29963968,es
29965090,en
29965421,es
29965706,es
29965772,ru
29965846,ru
29965961,uk
29965987,bg
29966416,cy
29966573,en
29966686,es
29967054,ru
29968053,es
29969079,es
29970126,es
29970179,es
29970195,es
29970222,es
29970241,es
29970676,es
29970953,en
29970998,pt
29971567,ru
29971653,ru
29971789,ru
29971934,es
29972557,en
29973154,fr
29973738,pl
29974050,en
29974630,pl
29975651,no
29976832,vi
29976836,vi
29977523,ru
29978040,en
29980110,pt
29980430,lt
29980432,lt
29981004,ru
29983268,es
29984508,fi
29985269,en
29985458,es
29985518,es
29987437,id
29989455,es
29989720,es
29989728,es
29989933,bg
2999,en
29990381,es
29990624,es
29990728,en
29990976,es
29991065,es
29991204,es
29991321,tl
29991603,en
29992739,es
29993000,ru
29993252,de
29995499,ru
29995590,ru
29995787,ru
29996578,uk
29997467,ru
29997533,ru
29997534,ru
29998756,af
29999282,en
30000001,ru
30001020,af
30001140,ru
30002341,so
30002906,en
30003720,es
30003836,pt
30003855,pt
30004052,es
30004478,es
30005604,ru
30005616,it
30006554,en
30007176,ru
30007516,bg
30008131,en
30008952,en
30009029,ru
30009198,ru
30009214,pt
30009225,ru
30010783,es
30012243,es
30013383,en
30013456,en
30014160,es
30014615,es
30015536,es
30015554,es
30015573,es
30015636,es
30016104,es
30016107,es
30016456,en
30017178,es
30017835,en
30018526,ca
30019167,es
30019826,af
30020250,en
30020339,de
30020423,en
30020436,en
30020943,en
30022773,en
30023874,mk
30024139,Could Not Detect
30024211,es
30024400,so
30024618,de
30024806,es
30024934,en
30025079,en
30026167,en
30026747,da
30026869,en
30027159,da
30027526,pt
30028447,en
30029960,es
30030061,es
30031498,en
30033034,es
30033226,en
30033361,en
30033428,Could Not Detect
30034084,es
30035602,en
30035852,es
30035853,es
30036092,es
30036400,es
30037509,es
30037816,es
30037949,en
30039610,en
30039865,en
30041961,en
30042170,pt
30044139,ru
30046341,en
30046511,ru
30046595,en
30047086,id
30047862,ru
30047943,en
30048928,en
30049021,ru
30052340,ru
30052586,ru
30053585,en
30053913,en
30054090,ru
30054925,uk
30055736,en
30055787,de
30056646,ru
30056931,en
30056936,en
30057155,ru
30057668,ru
30057986,lt
30058024,ro
30058221,en
30060405,ru
30060532,en
30060908,fr
30061894,uk
30062511,vi
30062750,en
30063054,es
30063567,en
30064719,es
30064777,en
30065242,fr
30065987,en
30066201,en
30067010,en
30068278,bg
30068618,ru
30068883,ru
30070281,nl
30070310,nl
30070337,nl
30070691,en
30071770,ru
30071788,ru
30072603,de
30072790,de
30072791,id
30072793,id
30072795,id
30072822,id
30072851,id
30073692,it
30076853,tl
30078048,fi
30078616,en
30085840,en
30089436,es
30089506,es
30089535,es
30090003,en
30090389,es
30090519,es
30090603,en
30091349,en
30092145,sq
30094078,de
30094478,pt
30094652,pl
30096054,es
30096560,es
30096961,en
30097565,ca
30097632,en
30097691,es
30098449,fr
30098476,fr
30098505,fr
30098545,es
30099498,es
30101023,es
30103313,en
30103867,es
30105401,tl
30107739,en
30107782,en
30108294,es
30108391,es
30109554,en
30109607,es
30109610,en
30109708,es
30109764,en
30109801,en
30110206,en
30110403,en
30110839,en
30110911,Could Not Detect
30111411,so
30113273,en
30113293,en
30113667,ru
30113875,hu
30114722,en
30115644,es
30117382,en
30119584,en
30120380,ru
30120843,en
30121041,ru
30121845,ru
30122781,ru
30122832,uk
30122989,ru
30123087,ru
30123166,Could Not Detect
30124754,ru
30125189,en
30125885,es
30126180,ca
30126216,it
30126859,cy
30127514,de
30127993,en
30128618,ru
30129051,es
30129068,mk
30129363,es
30131663,en
30132399,en
30132455,ru
30133082,ru
30133418,ru
30133446,en
30133547,vi
30133925,bg
30134173,es
30134809,mk
30135570,ca
30136182,pt
30138629,en
30139422,pt
30139433,es
30139461,es
30139850,pt
30140056,en
30140210,so
30140610,fr
30140783,ru
30141589,en
30141905,ru
30143242,ru
30143270,en
30143421,en
30143426,ru
30144132,en
30144994,en
30146285,ru
30146395,ru
30146766,fr
30146837,es
30146848,en
30146913,en
30146914,es
30146972,es
30147830,ru
30148248,tl
30149093,so
30150060,en
30150082,en
30150083,en
30150702,es
30151156,en
30151214,ru
30151849,vi
30151860,vi
30151863,vi
30151929,vi
30154611,en
30154614,en
30158191,en
30159897,so
30160073,it
30160528,en
30160617,en
30160690,en
30162133,so
30162263,es
30163504,en
30164382,sv
30164396,sv
30164418,sv
30168068,es
30168118,vi
30168240,fi
30168333,es
30168952,es
30169441,es
30170375,es
30170615,pt
30170856,es
30172139,en
30172399,es
30172575,es
30172594,es
30172651,es
30173022,es
30173466,pt
30173647,es
30174790,es
30174827,es
30174977,es
30175076,da
30175139,es
30175452,es
30176176,en
30177937,Could Not Detect
30179886,en
30180174,en
30180241,en
30180411,so
30180810,en
30180833,de
30180853,de
30181421,en
30181572,de
30182123,pt
30182150,pt
30183624,so
30185341,ru
30185380,ru
30186654,en
30187422,id
30187932,it
30188059,ru
30188077,es
30188419,fr
30188771,es
30188772,es
30189267,pt
30189811,es
30190893,ru
30191141,en
30192401,ru
30193678,en
30194541,en
30194603,es
30195203,en
30195771,it
30195850,en
30195901,sw
30195908,ru
30196221,es
30196816,so
30197114,en
30197242,ru
30197867,en
30198448,fr
30198497,es
30199329,es
30199736,pt
30200415,es
30200642,en
30200917,id
30202163,es
30202393,en
30203020,vi
30204080,en
30204089,en
30204103,en
30206762,es
30207409,de
30208556,en
30208594,en
30208595,en
30208797,en
30210296,en
30210335,en
30213040,en
30213955,en
30214424,en
30214935,es
30217214,es
30220182,es
30220335,en
30220362,ro
30220772,es
30221023,es
30221520,pt
30222132,ru
30222982,es
30223193,it
30223288,en
30223656,ca
30224310,es
30224312,es
30224425,en
30225517,it
30225562,es
30226548,id
30226553,id
30227088,it
30227642,en
30227994,en
30228036,nl
30229043,no
30229306,es
30229727,en
30229984,en
30230029,tl
30230092,en
30230600,es
30230725,it
30231394,es
30233180,pt
30233343,es
30233972,es
30234452,en
30235019,en
30235793,ru
30235908,en
30237294,en
30237369,es
30237501,pt
30237688,es
30237966,ca
30239050,es
30239117,no
30239155,no
30239483,es
30239655,ru
30240062,sl
30240123,it
30241856,en
30242997,ru
30243352,tr
30244207,ru
30245480,sv
30245715,en
30245769,mk
30247219,no
30248868,en
30249916,en
30249986,es
30250050,es
30250375,so
30250429,ru
30250437,ru
30251088,es
30251260,de
30251731,en
30251834,et
30252173,ru
30252204,ru
30252245,ru
30254571,es
30255653,pl
30255764,pl
30255770,en
30258103,en
30258311,es
30258600,en
30258780,ru
30259403,et
30259756,ru
30260876,es
30262350,pt
30265828,ru
30265836,ru
30265841,ru
30265878,ru
30266006,en
30266345,mk
30267159,es
30267901,en
30268009,es
30269118,es
30269882,it
30270435,de
30270662,en
30271045,ru
30271433,it
30271672,fi
30271700,fi
30273092,pt
30273133,pt
30273783,ru
30273811,en
30273816,ru
30274446,Could Not Detect
30274541,Could Not Detect
30274736,es
30275871,af
30275887,af
30275888,af
30275905,ru
30275906,ru
30275908,af
30275909,ru
30275911,ru
30275912,af
30275913,ru
30275933,ru
30276300,ru
30276523,af
30277909,ru
30278135,ru
30279353,ru
30279378,ru
30279903,ru
30279925,pt
30280538,en
30283021,pt
30284908,es
30285451,es
30286104,en
30286467,en
30286882,en
30286950,vi
30288575,tl
30288580,tl
30288978,en
30289807,en
30290488,en
30290498,en
30290899,hu
30291337,es
30291555,so
30292045,en
30292883,en
30293255,pt
30293298,es
30293397,es
30293666,en
30294049,en
30294101,ca
30294522,es
30297519,pt
30297726,en
30300142,en
30301303,es
30302978,es
30304112,ru
30304926,cy
30305004,Could Not Detect
30305107,so
30305160,en
30305530,tr
30305781,es
30305899,pt
30306233,en
30310053,en
30310752,es
30310989,en
30311992,et
30312589,en
30312597,en
30313055,es
30313574,es
30314134,es
30314617,id
30316021,ca
30316241,ru
30316355,ru
30317233,en
30317859,es
30318493,es
30318778,bg
30318982,es
30319176,ru
30319213,ru
30319233,ru
30319244,ru
30319279,ru
30319344,ru
30319358,ru
30319397,ru
30319539,ru
30319692,es
30319762,Could Not Detect
30319788,es
30320001,ru
30320877,ru
30321038,es
30321448,mk
30322633,bg
30322827,es
30323231,Could Not Detect
30323430,so
30324283,pt
30324292,ru
30324394,bg
30324474,bg
30324504,pt
30326373,en
30326628,ru
30328075,es
30328152,en
30328516,so
30328874,es
30329419,es
30329615,cs
30329922,es
30330385,so
30330444,ca
30330445,cy
30330913,ru
30331060,en
30331722,es
30332159,vi
30333501,en
30333607,en
30334366,en
30334550,pt
30334676,pt
30336859,es
30337188,es
30337679,en
30337997,es
30338716,en
30339455,es
30340429,es
30341358,es
30341565,pt
30342816,pl
30343581,en
30343666,es
30344257,pt
30344925,en
30345447,en
30346307,en
30346877,ru
30347312,es
30347742,cs
30348125,es
30349084,es
30349152,en
30349749,en
30350459,es
30350622,fr
30350803,pt
30350911,es
30351018,pt
30351071,de
30351127,en
30351182,en
30351240,en
30351434,es
30352001,es
30352191,es
30353335,en
30353530,cy
30353550,pt
30353585,pt
30353745,bg
30353914,pt
30353973,fr
30354955,es
30355284,en
30355306,en
30355448,ca
30357815,en
30359178,ru
30359403,vi
30360674,bg
30361490,en
30362225,ru
30362537,en
30362863,vi
30362923,en
30363085,ru
30365292,ru
30366455,en
30368123,en
30368224,ru
30368675,pt
30368883,lt
30369088,af
30369144,en
30371093,pl
30371219,fr
30371696,mk
30372678,es
30372828,it
30372840,en
30372844,es
30372881,en
30373694,en
30374552,es
30375886,en
30376461,en
30376513,ca
30376570,en
30376753,en
30377268,cs
30377857,es
30379266,es
30380048,en
30380239,en
30380301,de
30380941,vi
30380985,en
30382395,mk
30383892,en
30384270,en
30384576,en
30384804,en
30384862,en
30384892,en
30385277,so
30385796,en
30385832,en
30386215,mk
30386846,fi
30387145,es
30387150,so
30388618,en
30390745,en
30390826,es
30390949,en
30391447,nl
30391731,es
30392039,es
30393466,es
30394164,en
30394510,pt
30395453,en
30395825,en
30399107,en
30399152,es
30399330,ru
30399745,fr
30401411,ru
30402183,en
30403407,en
30403414,en
30403737,af
30404193,ru
30404447,es
30405558,es
30405818,mk
30405999,en
30406086,ru
30406474,es
30406570,en
30407910,es
30407943,en
30407966,es
30409395,Could Not Detect
30409429,de
30410120,en
30410185,es
30410953,es
30411212,id
30413662,mk
30413757,es
30413821,uk
30414177,ru
30414278,ru
30414361,ru
30415272,ru
30416245,en
30416472,en
30416485,en
30416768,es
30416833,pt
30416987,pt
30417488,pt
30417640,fi
30418068,vi
30418772,it
30419472,en
30419696,ru
30419699,ru
30419762,tl
30419781,es
30419878,en
30419968,en
30420820,es
30420829,es
30421201,ru
30421215,no
30421245,ru
30421965,ru
30422317,es
30422674,en
30423216,es
30423254,en
30424075,es
30426056,bg
30426499,es
30426888,en
30427399,es
30430251,en
30430389,es
30431046,en
30431850,es
30432049,en
30432431,tr
30432452,es
30432454,tr
